pair,row_value,column_value,count,row_total,column_total,total
works_in_industry_en__field_of_study_en,pharmaceuticals,software,2,100,100,5000
works_in_industry_en__field_of_study_en,pharmaceuticals,statistics,2,100,100,5000
works_in_industry_en__field_of_study_en,pharmaceuticals,teaching,3,100,100,5000
works_in_industry_en__field_of_study_en,pharmaceuticals,theatre,2,100,100,5000
works_in_industry_en__field_of_study_en,pharmaceuticals,tourism,1,100,100,5000
works_in_industry_en__field_of_study_en,property,accounting,2,100,100,5000
works_in_industry_en__field_of_study_en,property,agriculture,2,100,100,5000
works_in_industry_en__field_of_study_en,property,animal care,2,100,100,5000
works_in_industry_en__field_of_study_en,property,anthropology,2,100,100,5000
works_in_industry_en__field_of_study_en,property,archaeology,2,100,100,5000
works_in_industry_en__field_of_study_en,property,architecture,2,100,100,5000
works_in_industry_en__field_of_study_en,property,biology,2,100,100,5000
works_in_industry_en__field_of_study_en,property,business,2,100,100,5000
works_in_industry_en__field_of_study_en,property,chemistry,2,100,100,5000
works_in_industry_en__field_of_study_en,property,communication,2,100,100,5000
works_in_industry_en__field_of_study_en,property,computing,2,100,100,5000
works_in_industry_en__field_of_study_en,property,construction,2,100,100,5000
works_in_industry_en__field_of_study_en,property,cultural analysis,2,100,100,5000
works_in_industry_en__field_of_study_en,property,data analytics,2,100,100,5000
works_in_industry_en__field_of_study_en,property,dental studies,2,100,100,5000
works_in_industry_en__field_of_study_en,property,design,2,100,100,5000
works_in_industry_en__field_of_study_en,property,diplomacy,2,100,100,5000
works_in_industry_en__field_of_study_en,property,ecology,2,100,100,5000
works_in_industry_en__field_of_study_en,property,economics,2,100,100,5000
works_in_industry_en__field_of_study_en,property,electricity,2,100,100,5000
works_in_industry_en__field_of_study_en,property,exercise science,2,100,100,5000
works_in_industry_en__field_of_study_en,property,film studies,2,100,100,5000
works_in_industry_en__field_of_study_en,property,fiscal studies,2,100,100,5000
works_in_industry_en__field_of_study_en,property,forestry,2,100,100,5000
works_in_industry_en__field_of_study_en,property,geography,2,100,100,5000
works_in_industry_en__field_of_study_en,property,governance,2,100,100,5000
works_in_industry_en__field_of_study_en,property,history,2,100,100,5000
works_in_industry_en__field_of_study_en,property,law,2,100,100,5000
works_in_industry_en__field_of_study_en,property,linguistics,2,100,100,5000
works_in_industry_en__field_of_study_en,property,literature,2,100,100,5000
works_in_industry_en__field_of_study_en,property,logistics,1,100,100,5000
works_in_industry_en__field_of_study_en,property,management,2,100,100,5000
works_in_industry_en__field_of_study_en,property,marketing,2,100,100,5000
works_in_industry_en__field_of_study_en,property,mechanics,2,100,100,5000
works_in_industry_en__field_of_study_en,property,media studies,2,100,100,5000
works_in_industry_en__field_of_study_en,property,medicine,2,100,100,5000
works_in_industry_en__field_of_study_en,property,music,2,100,100,5000
works_in_industry_en__field_of_study_en,property,nursing,2,100,100,5000
works_in_industry_en__field_of_study_en,property,pharmacy,2,100,100,5000
works_in_industry_en__field_of_study_en,property,philosophy,2,100,100,5000
works_in_industry_en__field_of_study_en,property,physics,2,100,100,5000
works_in_industry_en__field_of_study_en,property,politics,2,100,100,5000
works_in_industry_en__field_of_study_en,property,psychology,3,100,100,5000
works_in_industry_en__field_of_study_en,property,quantitative methods,2,100,100,5000
works_in_industry_en__field_of_study_en,property,social care,2,100,100,5000
works_in_industry_en__field_of_study_en,property,software,2,100,100,5000
works_in_industry_en__field_of_study_en,property,statistics,2,100,100,5000
works_in_industry_en__field_of_study_en,property,teaching,2,100,100,5000
works_in_industry_en__field_of_study_en,property,theatre,2,100,100,5000
works_in_industry_en__field_of_study_en,property,tourism,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,accounting,3,100,100,5000
works_in_industry_en__field_of_study_en,railways,agriculture,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,animal care,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,anthropology,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,archaeology,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,architecture,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,biology,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,business,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,chemistry,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,communication,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,computing,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,construction,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,cultural analysis,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,data analytics,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,dental studies,1,100,100,5000
works_in_industry_en__field_of_study_en,railways,design,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,diplomacy,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,ecology,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,economics,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,electricity,3,100,100,5000
works_in_industry_en__field_of_study_en,railways,exercise science,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,film studies,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,fiscal studies,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,forestry,3,100,100,5000
works_in_industry_en__field_of_study_en,railways,geography,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,governance,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,history,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,law,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,linguistics,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,literature,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,logistics,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,management,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,marketing,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,mechanics,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,media studies,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,medicine,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,music,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,nursing,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,pharmacy,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,philosophy,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,physics,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,politics,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,psychology,1,100,100,5000
works_in_industry_en__field_of_study_en,railways,quantitative methods,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,social care,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,software,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,statistics,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,teaching,1,100,100,5000
works_in_industry_en__field_of_study_en,railways,theatre,2,100,100,5000
works_in_industry_en__field_of_study_en,railways,tourism,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,accounting,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,agriculture,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,animal care,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,anthropology,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,archaeology,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,architecture,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,biology,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,business,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,chemistry,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,communication,1,100,100,5000
works_in_industry_en__field_of_study_en,recreation,computing,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,construction,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,cultural analysis,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,data analytics,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,dental studies,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,design,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,diplomacy,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,ecology,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,economics,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,electricity,3,100,100,5000
works_in_industry_en__field_of_study_en,recreation,exercise science,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,film studies,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,fiscal studies,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,forestry,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,geography,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,governance,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,history,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,law,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,linguistics,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,literature,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,logistics,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,management,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,marketing,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,mechanics,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,media studies,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,medicine,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,music,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,nursing,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,pharmacy,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,philosophy,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,physics,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,politics,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,psychology,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,quantitative methods,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,social care,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,software,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,statistics,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,teaching,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,theatre,2,100,100,5000
works_in_industry_en__field_of_study_en,recreation,tourism,2,100,100,5000
works_in_industry_en__field_of_study_en,research,accounting,2,100,100,5000
works_in_industry_en__field_of_study_en,research,agriculture,2,100,100,5000
works_in_industry_en__field_of_study_en,research,animal care,2,100,100,5000
works_in_industry_en__field_of_study_en,research,anthropology,2,100,100,5000
works_in_industry_en__field_of_study_en,research,archaeology,2,100,100,5000
works_in_industry_en__field_of_study_en,research,architecture,2,100,100,5000
works_in_industry_en__field_of_study_en,research,biology,2,100,100,5000
works_in_industry_en__field_of_study_en,research,business,2,100,100,5000
works_in_industry_en__field_of_study_en,research,chemistry,2,100,100,5000
works_in_industry_en__field_of_study_en,research,communication,2,100,100,5000
works_in_industry_en__field_of_study_en,research,computing,2,100,100,5000
works_in_industry_en__field_of_study_en,research,construction,2,100,100,5000
works_in_industry_en__field_of_study_en,research,cultural analysis,2,100,100,5000
works_in_industry_en__field_of_study_en,research,data analytics,2,100,100,5000
works_in_industry_en__field_of_study_en,research,dental studies,2,100,100,5000
works_in_industry_en__field_of_study_en,research,design,2,100,100,5000
works_in_industry_en__field_of_study_en,research,diplomacy,2,100,100,5000
works_in_industry_en__field_of_study_en,research,ecology,2,100,100,5000
works_in_industry_en__field_of_study_en,research,economics,2,100,100,5000
works_in_industry_en__field_of_study_en,research,electricity,1,100,100,5000
works_in_industry_en__field_of_study_en,research,exercise science,2,100,100,5000
works_in_industry_en__field_of_study_en,research,film studies,2,100,100,5000
works_in_industry_en__field_of_study_en,research,fiscal studies,3,100,100,5000
works_in_industry_en__field_of_study_en,research,forestry,2,100,100,5000
works_in_industry_en__field_of_study_en,research,geography,2,100,100,5000
works_in_industry_en__field_of_study_en,research,governance,2,100,100,5000
works_in_industry_en__field_of_study_en,research,history,2,100,100,5000
works_in_industry_en__field_of_study_en,research,law,2,100,100,5000
works_in_industry_en__field_of_study_en,research,linguistics,2,100,100,5000
works_in_industry_en__field_of_study_en,research,literature,2,100,100,5000
